Date,Rented_Bike_Count,Hour,Temperature,Humidity,Wind_speed,Visibility,Solar_Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning_Day,High_Demand,day_of_week,is_weekend,month,hour_sin,hour_cos,lag_24h,rolling_mean_3h,rolling_std_3h,rolling_std_6h,rolling_mean_24h,temp_hour,temp_squared,wind_rain
2018-03-26,185,1,6.3,87,1.8,153,0.0,0.0,0.0,Spring,No Holiday,Yes,0,0,0,3,0.25881904510252074,0.9659258262890683,267.0,255.0,76.09862022401988,124.98386562540482,448.0416666666667,6.3,39.69,0.0
2018-03-26,93,2,5.4,95,1.5,89,0.0,0.0,0.0,Spring,No Holiday,Yes,0,0,0,3,0.49999999999999994,0.8660254037844387,195.0,174.0,76.09862022401892,141.1221692955053,443.7916666666667,10.8,29.160000000000004,0.0
2018-03-26,62,3,5.5,96,1.6,72,0.0,0.0,0.0,Spring,No Holiday,Yes,0,0,0,3,0.7071067811865475,0.7071067811865476,139.0,113.33333333333333,63.971347752979895,139.90711204224968,440.5833333333333,16.5,30.25,0.0
2018-03-26,65,4,5.5,96,2.0,53,0.0,0.0,0.0,Spring,No Holiday,Yes,0,0,0,3,0.8660254037844386,0.5000000000000001,90.0,73.33333333333333,17.09775813762182,111.05929347276295,439.5416666666667,22.0,30.25,0.0
2018-03-26,98,5,5.4,97,1.5,38,0.0,0.0,0.0,Spring,No Holiday,Yes,0,0,0,3,0.9659258262890683,0.25881904510252074,60.0,75.0,19.974984355420226,73.59551616778451,441.125,27.0,29.160000000000004,0.0
2018-03-26,227,6,5.7,97,0.5,80,0.0,0.0,0.0,Spring,No Holiday,Yes,0,0,0,3,1.0,6.123233995736766e-17,71.0,130.0,85.60957890329435,68.20459417568071,447.625,34.2,32.49,0.0
2018-03-26,581,7,6.0,96,0.6,94,0.0,0.0,0.0,Spring,No Holiday,Yes,0,0,0,3,0.9659258262890683,-0.25881904510252063,137.0,302.0,250.0819865564085,202.03927011021716,466.125,42.0,36.0,0.0
2018-03-26,983,8,6.4,90,1.4,117,0.13,0.0,0.0,Spring,No Holiday,Yes,0,0,0,3,0.8660254037844388,-0.4999999999999998,225.0,597.0,378.25388299394916,373.008310899372,497.7083333333333,51.2,40.96000000000001,0.0
2018-03-26,540,9,7.6,82,0.7,147,0.55,0.0,0.0,Spring,No Holiday,Yes,0,0,0,3,0.7071067811865476,-0.7071067811865475,331.0,701.3333333333334,244.7903865214762,353.3087412825633,506.4166666666667,68.39999999999999,57.76,0.0
2018-03-26,415,10,10.0,70,1.0,187,1.57,0.0,0.0,Spring,No Holiday,Yes,0,0,0,3,0.49999999999999994,-0.8660254037844387,359.0,646.0,298.4677537021383,310.08127966712624,508.75,100.0,100.0,0.0
2018-03-26,422,11,12.6,60,2.4,281,2.23,0.0,0.0,Spring,No Holiday,Yes,0,0,0,3,0.258819045102521,-0.9659258262890682,466.0,459.0,70.23531875061128,254.78775480780575,506.9166666666667,138.6,158.76,0.0
2018-03-26,492,12,14.6,53,2.5,348,2.65,0.0,0.0,Spring,No Holiday,Yes,0,0,0,3,1.2246467991473532e-16,-1.0,626.0,443.0,42.57933771208685,211.45913710849484,501.3333333333333,175.2,213.16,0.0
2018-03-26,504,13,16.0,47,2.5,459,2.8,0.0,0.0,Spring,No Holiday,Yes,0,0,0,3,-0.2588190451025208,-0.9659258262890683,784.0,472.6666666666667,44.28694314731289,213.1456466050133,489.6666666666667,208.0,256.0,0.0
2018-03-26,575,14,17.4,39,2.9,520,2.7,0.0,0.0,Spring,No Holiday,Yes,0,0,0,3,-0.4999999999999998,-0.8660254037844388,882.0,523.6666666666666,44.859038479813684,63.50328075516432,476.875,243.59999999999997,302.75999999999993,0.0
2018-03-26,604,15,17.6,33,3.6,985,2.44,0.0,0.0,Spring,No Holiday,Yes,0,0,0,3,-0.7071067811865471,-0.7071067811865479,960.0,561.0,51.44900387762744,77.20880778772948,462.0416666666667,264.0,309.76000000000005,0.0
2018-03-26,819,16,17.7,33,3.4,897,1.96,0.0,0.0,Spring,No Holiday,Yes,0,0,0,3,-0.8660254037844384,-0.5000000000000004,1031.0,666.0,133.2929105391591,138.21963198717188,453.2083333333333,283.2,313.28999999999996,0.0
2018-03-26,925,17,17.1,31,3.3,1075,1.33,0.0,0.0,Spring,No Holiday,Yes,0,0,0,3,-0.9659258262890683,-0.25881904510252063,911.0,782.6666666666666,163.55529136452225,177.84646936801764,453.7916666666667,290.70000000000005,292.41,0.0
2018-03-26,1477,18,16.0,33,2.9,1138,0.6,0.0,0.0,Spring,No Holiday,Yes,1,0,0,3,-1.0,-1.8369701987210297e-16,768.0,1073.6666666666667,353.29496647041856,360.3246684126265,483.3333333333333,288.0,256.0,0.0
2018-03-26,1031,19,14.3,37,3.1,1247,0.1,0.0,0.0,Spring,No Holiday,Yes,0,0,0,3,-0.9659258262890684,0.2588190451025203,571.0,1144.3333333333333,292.9323016216106,331.7700508886679,502.5,271.7,204.49,0.0
2018-03-26,835,20,12.9,42,2.8,1047,0.0,0.0,0.0,Spring,No Holiday,Yes,0,0,0,3,-0.8660254037844386,0.5,502.0,1114.3333333333333,329.0126643965764,294.95881068380146,516.375,258.0,166.41,0.0
2018-03-26,798,21,11.6,54,1.5,693,0.0,0.0,0.0,Spring,No Holiday,Yes,0,0,0,3,-0.7071067811865477,0.7071067811865474,456.0,888.0,125.21581369779406,257.95380723429787,530.625,243.6,134.56,0.0
2018-03-26,662,22,10.7,58,1.4,600,0.0,0.0,0.0,Spring,No Holiday,Yes,0,0,0,3,-0.5000000000000004,0.8660254037844384,424.0,765.0,91.09884741312894,284.2735771517805,540.5416666666666,235.39999999999998,114.48999999999998,0.0
2018-03-26,447,23,9.8,62,0.6,535,0.0,0.0,0.0,Spring,No Holiday,Yes,0,0,0,3,-0.2588190451025215,0.9659258262890681,336.0,635.6666666666666,176.97551619739315,352.9368215417635,545.1666666666666,225.4,96.04000000000002,0.0
2018-03-27,380,0,9.0,68,1.1,426,0.0,0.0,0.0,Spring,No Holiday,Yes,0,1,0,3,0.0,1.0,244.0,496.3333333333333,147.33069379234473,246.9310970021177,550.8333333333334,0.0,81.0,0.0
2018-03-27,278,1,8.7,70,0.9,398,0.0,0.0,0.0,Spring,No Holiday,Yes,0,1,0,3,0.25881904510252074,0.9659258262890683,185.0,368.3333333333333,85.10189970461019,231.12738190588593,554.7083333333334,8.7,75.68999999999998,0.0
2018-03-27,163,2,8.3,70,0.8,394,0.0,0.0,0.0,Spring,No Holiday,Yes,0,1,0,3,0.49999999999999994,0.8660254037844387,93.0,273.6666666666667,108.56488075493587,237.81477386123268,557.625,16.6,68.89000000000001,0.0
2018-03-27,127,3,8.1,71,0.9,378,0.0,0.0,0.0,Spring,No Holiday,Yes,0,1,0,3,0.7071067811865475,0.7071067811865476,62.0,189.33333333333334,78.86908984724855,198.6085765184103,560.3333333333334,24.299999999999997,65.61,0.0
2018-03-27,95,4,7.8,70,0.3,395,0.0,0.0,0.0,Spring,No Holiday,Yes,0,1,0,3,0.8660254037844386,0.5000000000000001,65.0,128.33333333333334,34.01960219246106,143.66581592943135,561.5833333333334,31.2,60.839999999999996,0.0
2018-03-27,110,5,8.0,63,0.8,439,0.0,0.0,0.0,Spring,No Holiday,Yes,0,1,0,3,0.9659258262890683,0.25881904510252074,98.0,110.66666666666667,16.010413278028885,113.08300786001958,562.0833333333334,40.0,64.0,0.0
2018-03-27,231,6,8.1,66,0.6,415,0.0,0.0,0.0,Spring,No Holiday,Yes,0,1,0,3,1.0,6.123233995736766e-17,227.0,145.33333333333334,74.5676426698157,72.75346498050283,562.25,48.599999999999994,65.61,0.0
2018-03-27,705,7,8.5,67,0.7,475,0.02,0.0,0.0,Spring,No Holiday,Yes,0,1,0,3,0.9659258262890683,-0.25881904510252063,581.0,348.6666666666667,314.4683343889072,233.63026345061246,567.4166666666666,59.5,72.25,0.0
2018-03-27,1201,8,9.3,62,0.6,519,0.25,0.0,0.0,Spring,No Holiday,Yes,1,1,0,3,0.8660254037844388,-0.4999999999999998,983.0,712.3333333333334,485.04157897373494,450.3437575896912,576.5,74.4,86.49000000000001,0.0
2018-03-27,699,9,11.6,51,0.8,498,0.84,0.0,0.0,Spring,No Holiday,Yes,0,1,0,3,0.7071067811865476,-0.7071067811865475,540.0,868.3333333333334,288.11340359888527,438.4593101607824,583.125,104.39999999999999,134.56,0.0
2018-03-27,462,10,13.9,40,0.8,586,1.6,0.0,0.0,Spring,No Holiday,Yes,0,1,0,3,0.49999999999999994,-0.8660254037844387,415.0,787.3333333333334,377.3358362696738,392.7309511612276,585.0833333333334,139.0,193.21,0.0
2018-03-27,560,11,15.8,40,1.9,647,1.95,0.0,0.0,Spring,No Holiday,Yes,0,1,0,3,0.258819045102521,-0.9659258262890682,422.0,573.6666666666666,119.08960212098195,324.8809012546021,590.8333333333334,173.8,249.64000000000001,0.0
2018-03-27,586,12,16.7,47,2.4,620,1.76,0.0,0.0,Spring,No Holiday,Yes,0,1,0,3,1.2246467991473532e-16,-1.0,492.0,536.0,65.39113089709029,260.85966853208487,594.75,200.39999999999998,278.89,0.0
2018-03-27,563,13,18.6,46,2.1,642,2.54,0.0,0.0,Spring,No Holiday,Yes,0,1,0,3,-0.2588190451025208,-0.9659258262890683,504.0,569.6666666666666,14.224392195583475,266.92227333065057,597.2083333333334,241.8,345.96000000000004,0.0
2018-03-27,618,14,19.4,45,2.0,624,2.05,0.0,0.0,Spring,No Holiday,Yes,0,1,0,3,-0.4999999999999998,-0.8660254037844388,575.0,589.0,27.622454633874764,77.77317446696625,599.0,271.59999999999997,376.35999999999996,0.0
2018-03-27,636,15,19.9,45,2.7,676,1.79,0.0,0.0,Spring,No Holiday,Yes,0,1,0,3,-0.7071067811865471,-0.7071067811865479,604.0,605.6666666666666,38.0306893618013,61.196132775439075,600.3333333333334,298.5,396.00999999999993,0.0
2018-03-27,774,16,19.5,50,3.4,613,1.6,0.0,0.0,Spring,No Holiday,Yes,0,1,0,3,-0.8660254037844384,-0.5000000000000004,819.0,676.0,85.34635317341093,79.91599756412465,598.4583333333334,312.0,380.25,0.0
2018-03-27,960,17,18.4,54,3.2,605,1.05,0.0,0.0,Spring,No Holiday,Yes,0,1,0,3,-0.9659258262890683,-0.25881904510252063,925.0,790.0,162.59151269362354,151.65717919044428,599.9166666666666,312.79999999999995,338.55999999999995,0.0
2018-03-27,1521,18,16.8,60,3.1,580,0.46,0.0,0.0,Spring,No Holiday,Yes,1,1,0,3,-1.0,-1.8369701987210297e-16,1477.0,1085.0,388.8714440531744,360.5482861790765,601.75,302.40000000000003,282.24,0.0
2018-03-27,1020,19,15.0,67,2.6,452,0.07,0.0,0.0,Spring,No Holiday,Yes,0,1,0,3,-0.9659258262890684,0.2588190451025203,1031.0,1167.0,308.03733539946296,336.44122815137064,601.2916666666666,285.0,225.0,0.0
2018-03-27,864,20,13.9,72,2.4,385,0.0,0.0,0.0,Spring,No Holiday,Yes,0,1,0,3,-0.8660254037844386,0.5,835.0,1135.0,343.26520359628825,305.6375304179816,602.5,278.0,193.21,0.0
2018-03-27,866,21,13.4,73,1.5,325,0.0,0.0,0.0,Spring,No Holiday,Yes,0,1,0,3,-0.7071067811865477,0.7071067811865474,798.0,916.6666666666666,89.49487881065741,268.6874888540018,605.3333333333334,281.40000000000003,179.56,0.0
2018-03-27,764,22,12.9,75,1.3,326,0.0,0.0,0.0,Spring,No Holiday,Yes,0,1,0,3,-0.5000000000000004,0.8660254037844384,662.0,831.3333333333334,58.32095106678337,270.40149161324786,609.5833333333334,283.8,166.41,0.0
2018-03-27,527,23,12.4,74,1.5,356,0.0,0.0,0.0,Spring,No Holiday,Yes,0,1,0,3,-0.2588190451025215,0.9659258262890681,447.0,719.0,173.9223964876308,333.3898618734568,612.9166666666666,285.2,153.76000000000002,0.0
2018-03-28,400,0,12.0,76,0.8,346,0.0,0.0,0.0,Spring,No Holiday,Yes,0,2,0,3,0.0,1.0,380.0,563.6666666666666,184.74937979147256,232.89346634602953,613.75,0.0,144.0,0.0
2018-03-28,337,1,11.6,74,1.2,374,0.0,0.0,0.0,Spring,No Holiday,Yes,0,2,0,3,0.25881904510252074,0.9659258262890683,278.0,421.3333333333333,96.77981883292385,235.66303627567288,616.2083333333334,11.6,134.56,0.0
2018-03-28,225,2,11.5,75,1.9,399,0.0,0.0,0.0,Spring,No Holiday,Yes,0,2,0,3,0.49999999999999994,0.8660254037844387,163.0,320.6666666666667,88.63595959503922,250.68499489731937,618.7916666666666,23.0,132.25,0.0
2018-03-28,150,3,10.9,79,0.8,383,0.0,0.0,0.0,Spring,No Holiday,Yes,0,2,0,3,0.7071067811865475,0.7071067811865476,127.0,237.33333333333334,94.1080938779089,221.6833327068192,619.75,32.7,118.81,0.0
2018-03-28,104,4,10.6,77,0.9,422,0.0,0.0,0.0,Spring,No Holiday,Yes,0,2,0,3,0.8660254037844386,0.5000000000000001,95.0,159.66666666666666,61.07645481962103,160.55995764823243,620.125,42.4,112.36,0.0
2018-03-28,107,5,10.2,80,0.8,366,0.0,0.0,0.0,Spring,No Holiday,Yes,0,2,0,3,0.9659258262890683,0.25881904510252074,110.0,120.33333333333333,25.735837529273333,124.28797206488701,620.0,51.0,104.03999999999999,0.0
2018-03-28,258,6,9.6,84,0.7,301,0.0,0.0,0.0,Spring,No Holiday,Yes,0,2,0,3,1.0,6.123233995736766e-17,231.0,156.33333333333334,88.05869254839753,92.80391514730819,621.125,57.599999999999994,92.16,0.0
2018-03-28,741,7,9.6,82,1.1,284,0.04,0.0,0.0,Spring,No Holiday,Yes,0,2,0,3,0.9659258262890683,-0.25881904510252063,705.0,368.6666666666667,331.1711541383602,241.79778052469553,622.625,67.2,92.16,0.0
2018-03-28,1353,8,10.3,77,0.7,341,0.37,0.0,0.0,Spring,No Holiday,Yes,1,2,0,3,0.8660254037844388,-0.4999999999999998,1201.0,784.0,548.7649770165738,502.8500439163439,628.9583333333334,82.4,106.09000000000002,0.0
2018-03-28,723,9,12.4,66,1.0,546,0.91,0.0,0.0,Spring,No Holiday,Yes,0,2,0,3,0.7071067811865476,-0.7071067811865475,699.0,939.0,358.6474592130843,488.1834354693624,629.9583333333334,111.60000000000001,153.76000000000002,0.0
2018-03-28,494,10,14.7,62,2.9,684,1.59,0.0,0.0,Spring,No Holiday,Yes,0,2,0,3,0.49999999999999994,-0.8660254037844387,462.0,856.6666666666666,444.8261832821155,440.97739926970087,631.2916666666666,147.0,216.08999999999997,0.0
2018-03-28,588,11,15.6,60,3.7,817,1.44,0.0,0.0,Spring,No Holiday,Yes,0,2,0,3,0.258819045102521,-0.9659258262890682,560.0,601.6666666666666,115.11009223058514,368.41683819645004,632.4583333333334,171.6,243.35999999999999,0.0
2018-03-28,629,12,16.5,57,3.8,881,1.55,0.0,0.0,Spring,No Holiday,Yes,0,2,0,3,1.2246467991473532e-16,-1.0,586.0,570.3333333333334,69.21223398600691,306.82546613126704,634.25,198.0,272.25,0.0
2018-03-28,723,13,17.5,54,3.1,1065,1.63,0.0,0.0,Spring,No Holiday,Yes,0,2,0,3,-0.2588190451025208,-0.9659258262890683,563.0,646.6666666666666,69.21223398600767,307.0737153627274,640.9166666666666,227.5,306.25,0.0
2018-03-28,698,14,18.6,46,4.4,1664,2.14,0.0,0.0,Spring,No Holiday,Yes,0,2,0,3,-0.4999999999999998,-0.8660254037844388,618.0,683.3333333333334,48.686069191647896,90.82455615087001,644.25,260.40000000000003,345.96000000000004,0.0
2018-03-28,785,15,18.2,45,4.1,1908,1.86,0.0,0.0,Spring,No Holiday,Yes,0,2,0,3,-0.7071067811865471,-0.7071067811865479,636.0,735.3333333333334,44.79211240089034,104.33679440479864,650.4583333333334,273.0,331.23999999999995,0.0
2018-03-28,943,16,18.3,43,4.3,1931,1.3,0.0,0.0,Spring,No Holiday,Yes,0,2,0,3,-0.8660254037844384,-0.5000000000000004,774.0,808.6666666666666,124.20279116563403,126.33236587141603,657.5,292.8,334.89000000000004,0.0
2018-03-28,1221,17,17.6,45,4.2,1947,0.7,0.0,0.0,Spring,No Holiday,Yes,1,2,0,3,-0.9659258262890683,-0.25881904510252063,960.0,983.0,220.73513539987468,217.6643440407029,668.375,299.20000000000005,309.76000000000005,0.0
2018-03-28,1839,18,17.0,53,3.1,1855,0.35,0.0,0.0,Spring,No Holiday,Yes,1,2,0,3,-1.0,-1.8369701987210297e-16,1521.0,1334.3333333333333,458.6254826471539,438.83683376247,681.625,306.0,289.0,0.0
2018-03-28,1288,19,16.0,60,2.8,1436,0.06,0.0,0.0,Spring,No Holiday,Yes,1,2,0,3,-0.9659258262890684,0.2588190451025203,1020.0,1449.3333333333333,339.1199394511255,418.69750417216864,692.7916666666666,304.0,256.0,0.0
2018-03-28,1133,20,15.2,65,2.2,988,0.0,0.0,0.0,Spring,No Holiday,Yes,1,2,0,3,-0.8660254037844386,0.5,864.0,1420.0,371.0485143481936,363.11306779019026,704.0,304.0,231.04,0.0
2018-03-28,1035,21,14.2,70,0.8,723,0.0,0.0,0.0,Spring,No Holiday,Yes,0,2,0,3,-0.7071067811865477,0.7071067811865474,866.0,1152.0,127.56566936288583,317.2030369757988,711.0416666666666,298.2,201.64,0.0
2018-03-28,907,22,13.6,73,2.0,644,0.0,0.0,0.0,Spring,No Holiday,Yes,0,2,0,3,-0.5000000000000004,0.8660254037844384,764.0,1025.0,113.33137253206132,324.2779157862434,717.0,299.2,184.95999999999998,0.0
2018-03-28,614,23,13.5,74,1.2,603,0.0,0.0,0.0,Spring,No Holiday,Yes,0,2,0,3,-0.2588190451025215,0.9659258262890681,527.0,852.0,215.82168565739752,412.90386290273824,720.625,310.5,182.25,0.0
2018-03-29,466,0,13.4,77,1.5,537,0.0,0.0,0.0,Spring,No Holiday,Yes,0,3,0,3,0.0,1.0,400.0,662.3333333333334,224.43781618375604,313.990711115265,723.375,0.0,179.56,0.0
2018-03-29,390,1,13.0,81,1.9,484,0.0,0.0,0.0,Spring,No Holiday,Yes,0,3,0,3,0.25881904510252074,0.9659258262890683,337.0,490.0,113.91224692718428,310.1539940094325,725.5833333333334,13.0,169.0,0.0
2018-03-29,254,2,12.9,83,1.6,369,0.0,0.0,0.0,Spring,No Holiday,Yes,0,3,0,3,0.49999999999999994,0.8660254037844387,225.0,370.0,107.40577265677848,304.8658721470854,726.7916666666666,25.8,166.41,0.0
2018-03-29,170,3,12.7,80,0.4,384,0.0,0.0,0.0,Spring,No Holiday,Yes,0,3,0,3,0.7071067811865475,0.7071067811865476,150.0,271.3333333333333,111.01951780354992,266.3519601329594,727.625,38.099999999999994,161.29,0.0
2018-03-29,109,4,12.8,81,0.2,418,0.0,0.0,0.0,Spring,No Holiday,Yes,0,3,0,3,0.8660254037844386,0.5000000000000001,104.0,177.66666666666666,72.80338819953762,191.24896513881978,727.8333333333334,51.2,163.84000000000003,0.0
2018-03-29,106,5,12.7,83,0.8,392,0.0,0.0,0.0,Spring,No Holiday,Yes,0,3,0,3,0.9659258262890683,0.25881904510252074,107.0,128.33333333333334,36.11555528207326,150.52231285317623,727.7916666666666,63.5,161.29,0.0
2018-03-29,274,6,12.6,83,0.5,332,0.0,0.0,0.0,Spring,No Holiday,Yes,0,3,0,3,1.0,6.123233995736766e-17,258.0,163.0,96.14052215376832,110.21872194264205,728.4583333333334,75.6,158.76,0.0
2018-03-29,781,7,12.8,82,0.6,370,0.01,0.0,0.0,Spring,No Holiday,Yes,0,3,0,3,0.9659258262890683,-0.25881904510252063,741.0,387.0,351.40147979198895,254.28225786843544,730.125,89.60000000000001,163.84000000000003,0.0
2018-03-29,1281,8,13.3,80,1.2,369,0.14,0.0,0.0,Spring,No Holiday,Yes,1,3,0,3,0.8660254037844388,-0.4999999999999998,1353.0,778.6666666666666,503.5040549323646,478.339105656231,727.125,106.4,176.89000000000001,0.0
2018-03-29,757,9,13.5,79,1.9,382,0.2,0.0,0.0,Spring,No Holiday,Yes,0,3,0,3,0.7071067811865476,-0.7071067811865475,723.0,939.6666666666666,295.8468072049011,468.69037398550194,728.5416666666666,121.5,182.25,0.0
2018-03-29,482,10,15.0,69,1.5,552,1.02,0.0,0.0,Spring,No Holiday,Yes,0,3,0,3,0.49999999999999994,-0.8660254037844387,494.0,840.0,405.9150157360533,420.5504725951489,728.0416666666666,150.0,225.0,0.0
2018-03-29,583,11,16.1,63,1.2,555,1.08,0.0,0.0,Spring,No Holiday,Yes,0,3,0,3,0.258819045102521,-0.9659258262890682,588.0,607.3333333333334,139.10547556920014,343.44315395710413,727.8333333333334,177.10000000000002,259.21000000000004,0.0
2018-03-29,714,12,18.2,55,2.3,594,2.24,0.0,0.0,Spring,No Holiday,Yes,0,3,0,3,1.2246467991473532e-16,-1.0,629.0,593.0,116.32282665066205,276.54270315209885,731.375,218.39999999999998,331.23999999999995,0.0
2018-03-29,716,13,19.5,48,1.9,596,2.32,0.0,0.0,Spring,No Holiday,Yes,0,3,0,3,-0.2588190451025208,-0.9659258262890683,723.0,671.0,76.21679604916564,277.1257837156319,731.0833333333334,253.5,380.25,0.0
2018-03-29,711,14,20.2,47,2.4,541,2.3,0.0,0.0,Spring,No Holiday,Yes,0,3,0,3,-0.4999999999999998,-0.8660254037844388,698.0,713.6666666666666,2.516611478460506,105.5210879398195,731.625,282.8,408.03999999999996,0.0
2018-03-29,781,15,20.8,42,3.1,576,2.1,0.0,0.0,Spring,No Holiday,Yes,0,3,0,3,-0.7071067811865471,-0.7071067811865479,785.0,736.0,39.051248379536155,110.259239975628,731.4583333333334,312.0,432.64000000000004,0.0
2018-03-29,957,16,20.7,38,2.2,741,1.63,0.0,0.0,Spring,No Holiday,Yes,0,3,0,3,-0.8660254037844384,-0.5000000000000004,943.0,816.3333333333334,126.74909598625825,122.82616442220224,732.0416666666666,331.2,428.48999999999995,0.0
2018-03-29,1194,17,20.3,48,2.8,635,1.14,0.0,0.0,Spring,No Holiday,Yes,1,3,0,3,-0.9659258262890683,-0.25881904510252063,1221.0,977.3333333333334,207.24944712431446,195.03717594346801,730.9166666666666,345.1,412.09000000000003,0.0
2018-03-29,1776,18,19.1,47,2.4,942,0.57,0.0,0.0,Spring,No Holiday,Yes,1,3,0,3,-1.0,-1.8369701987210297e-16,1839.0,1309.0,421.4368280062877,412.4952120934296,728.2916666666666,343.8,364.81000000000006,0.0
2018-03-29,1260,19,17.5,61,2.2,758,0.11,0.0,0.0,Spring,No Holiday,Yes,1,3,0,3,-0.9659258262890684,0.2588190451025203,1288.0,1410.0,318.67852139735044,390.8715475276631,727.125,332.5,306.25,0.0
2018-03-29,1079,20,15.6,64,2.7,686,0.0,0.0,0.0,Spring,No Holiday,Yes,1,3,0,3,-0.8660254037844386,0.5,1133.0,1371.6666666666667,361.6688171979094,340.81123807762503,724.875,312.0,243.35999999999999,0.0
2018-03-29,1046,21,14.4,66,1.7,677,0.0,0.0,0.0,Spring,No Holiday,Yes,0,3,0,3,-0.7071067811865477,0.7071067811865474,1035.0,1128.3333333333333,115.21429309479953,293.5054797898504,725.3333333333334,302.40000000000003,207.36,0.0
2018-03-29,949,22,13.3,71,2.1,581,0.0,0.0,0.0,Spring,No Holiday,Yes,0,3,0,3,-0.5000000000000004,0.8660254037844384,907.0,1024.6666666666667,67.57465007925819,294.94654882990295,727.0833333333334,292.6,176.89000000000001,0.0
2018-03-29,614,23,12.7,75,1.6,475,0.0,0.0,0.0,Spring,No Holiday,Yes,0,3,0,3,-0.2588190451025215,0.9659258262890681,614.0,869.6666666666666,226.66348036976294,385.32254886869805,727.0833333333334,292.09999999999997,161.29,0.0
2018-03-30,490,0,11.8,78,0.6,438,0.0,0.0,0.0,Spring,No Holiday,Yes,0,4,0,3,0.0,1.0,466.0,684.3333333333334,237.4454323277952,294.96214446377667,728.0833333333334,0.0,139.24,0.0
2018-03-30,401,1,11.4,77,0.7,466,0.0,0.0,0.0,Spring,No Holiday,Yes,0,4,0,3,0.25881904510252074,0.9659258262890683,390.0,501.6666666666667,106.97819092381974,297.427246005926,728.5416666666666,11.4,129.96,0.0
2018-03-30,261,2,10.8,72,0.4,639,0.0,0.0,0.0,Spring,No Holiday,Yes,0,4,0,3,0.49999999999999994,0.8660254037844387,254.0,384.0,115.44262644274721,310.8745191659642,728.8333333333334,21.6,116.64000000000001,0.0
2018-03-30,184,3,10.3,68,0.7,887,0.0,0.0,0.0,Spring,No Holiday,Yes,0,4,0,3,0.7071067811865475,0.7071067811865476,170.0,282.0,110.01363551850966,275.59928640449937,729.4166666666666,30.900000000000002,106.09000000000002,0.0
2018-03-30,115,4,9.9,67,1.1,820,0.0,0.0,0.0,Spring,No Holiday,Yes,0,4,0,3,0.8660254037844386,0.5000000000000001,109.0,186.66666666666666,73.03652054508514,190.9946770637053,729.6666666666666,39.6,98.01,0.0
2018-03-30,117,5,10.4,62,1.8,911,0.0,0.0,0.0,Spring,No Holiday,Yes,0,4,0,3,0.9659258262890683,0.25881904510252074,106.0,138.66666666666666,39.272551907567085,154.93310384378466,730.125,52.0,108.16000000000001,0.0
2018-03-30,284,6,10.3,70,1.2,555,0.0,0.0,0.0,Spring,No Holiday,Yes,0,4,0,3,1.0,6.123233995736766e-17,274.0,172.0,96.99999999999629,110.61103019139752,730.5416666666666,61.800000000000004,106.09000000000002,0.0
2018-03-30,747,7,10.5,70,1.1,483,0.04,0.0,0.0,Spring,No Holiday,Yes,0,4,0,3,0.9659258262890683,-0.25881904510252063,781.0,382.6666666666667,326.3837209992756,237.211017169669,729.125,73.5,110.25,0.0
2018-03-30,1406,8,11.5,60,1.6,550,0.42,0.0,0.0,Spring,No Holiday,Yes,1,4,0,3,0.8660254037844388,-0.4999999999999998,1281.0,812.3333333333334,563.8460191695368,513.7449756445337,734.3333333333334,92.0,132.25,0.0
2018-03-30,772,9,13.7,46,1.3,972,1.08,0.0,0.0,Spring,No Holiday,Yes,0,4,0,3,0.7071067811865476,-0.7071067811865475,757.0,975.0,373.46619659615874,502.98817083506316,734.9583333333334,123.3,187.68999999999997,0.0
2018-03-30,583,10,16.0,29,1.4,1708,1.79,0.0,0.0,Spring,No Holiday,Yes,0,4,0,3,0.49999999999999994,-0.8660254037844387,482.0,920.3333333333334,431.08506507803526,451.298016835885,739.1666666666666,160.0,256.0,0.0
2018-03-30,739,11,17.8,26,2.6,1822,2.37,0.0,0.0,Spring,No Holiday,Yes,0,4,0,3,0.258819045102521,-0.9659258262890682,583.0,698.0,100.95048291117855,367.6506040613418,745.6666666666666,195.8,316.84000000000003,0.0
2018-03-30,939,12,19.1,26,1.6,1704,2.73,0.0,0.0,Spring,No Holiday,Yes,0,4,0,3,1.2246467991473532e-16,-1.0,714.0,753.6666666666666,178.4526080877878,288.488243550183,755.0416666666666,229.20000000000002,364.81000000000006,0.0
2018-03-30,860,13,20.3,27,1.4,1464,2.87,0.0,0.0,Spring,No Holiday,Yes,0,4,0,3,-0.2588190451025208,-0.9659258262890683,716.0,846.0,100.73231854772541,282.9313815515516,761.0416666666666,263.90000000000003,412.09000000000003,0.0
2018-03-30,965,14,21.0,28,2.8,1191,2.75,0.0,0.0,Spring,No Holiday,Yes,0,4,0,3,-0.4999999999999998,-0.8660254037844388,711.0,921.3333333333334,54.68394036034613,142.25282656829566,771.625,294.0,441.0,0.0
2018-03-30,1068,15,21.8,28,2.3,1162,2.4,0.0,0.0,Spring,No Holiday,Yes,1,4,0,3,-0.7071067811865471,-0.7071067811865479,781.0,964.3333333333334,104.00160255175865,174.29515196930464,783.5833333333334,327.0,475.24,0.0
2018-03-30,1156,16,20.7,36,3.6,811,1.82,0.0,0.0,Spring,No Holiday,Yes,1,4,0,3,-0.8660254037844384,-0.5000000000000004,957.0,1063.0,95.59811713627433,147.78734722567805,791.875,331.2,428.48999999999995,0.0
